product_id,product_category_name
62962adb9db1eeb96d0dd8fd2eb87875,Informatica Acessorios
e0195a27314c382f2ab4c2bbebee854f,Eletrodomesticos
4a9ba6f126261f91a91af268158e1ea4,Automotivo
09b0d15a8cc9a84e7af7e0225f67dc45,Moveis Decoracao
8afd99798fadd878e37b5bca830e6525,Cama Mesa Banho
fe547f9a78a612634a416e6be45fe693,Cama Mesa Banho
3d4e6c456d3ec15021dd8b42b9ce7ffc,Esporte Lazer
50e015dd53fdcfa8502a7e6827e1fbe6,Alimentos Bebidas
94e87c8d2cac9ca6fa8c91b99712caaf,Telefonia Fixa
8adfef9b7c8f92b52ef0d9fb88ee9997,Moveis Escritorio
0701bc9fbbb6612a2e7427a3e7ddbf6e,Eletronicos
a47a2ff12ffe20f1a2a85fb37d2712ec,Esporte Lazer
9330504b97ecb321002b3f0af1f0f467,Cama Mesa Banho
ee98d78ba152f752429f6bc86297841f,Construcao Ferramentas Seguranca
85d8ae64b3b59814a1136254a96f5693,Fashion Bolsas E Acessorios
f82db1a0fde998180d60adea56e1acf4,Utilidades Domesticas
ac1789e492dcd698c5c10b97a671243a,Moveis Decoracao
cf82a4158ba3a1135ca9618d4ad1b204,Cama Mesa Banho
495bddc7440e227dcf4af56f47749587,Beleza Saude
c58fc7dab2a718f8aa5522dd57c2b18d,Cama Mesa Banho
775882cccdd5199956853d6117b0e650,Eletrodomesticos
3881e42dae9f77fcbaf9f23020b7ef44,Malas Acessorios
dabdc2874e4fc6d00d647f150317d29d,Beleza Saude
0f0143975760d1205a4285a4e2a1bdea,Cama Mesa Banho
d239ed6ed6dabbcbfd8a3b776e1ca50c,Utilidades Domesticas
3c9ddb88ecde498679b5c3b5f9b0a213,Brinquedos
c5e40a9da6e1df4edf4c4e95d7c4bf0c,Beleza Saude
52ed6cbde6c5bee6f2ea166bf4c1d972,Moveis Decoracao
f86ab4e67c4b9e24b61a0abab8cba388,Cama Mesa Banho
f2f411f86bd5bd427e28e2a30771761f,Cama Mesa Banho
b63b2afaf851b15bdec6e67c553c0ece,Moveis Decoracao
41f0468311f84a21f55c7f09f6c8fa67,Informatica Acessorios
ee385c61faaa052a8d58dc2a88b66f82,Utilidades Domesticas
a0a6ba377d74146f38d2de3fca3817ae,Utilidades Domesticas
6a041eb6fc1af9d2634e039453f67598,Beleza Saude
7020952e39b390bfe87c475d4c99b3d7,Utilidades Domesticas
92762f3fd2e9105edc850be0f5b3c51e,Moveis Decoracao
c8df81dfad2ad37b2194a2798ec06bce,Brinquedos
96cfc21d191df7257d9a6dfef4d897fd,Cama Mesa Banho
989caa6177866c67ca1935b442479111,Esporte Lazer
71d3eb56de43c35d4386dcb564a0fc92,Beleza Saude
fa157aa51a996cc533b9048c3c8118a0,Perfumaria
77dcfc5b971dc8c9efed8eebca4af2d5,Malas Acessorios
07b6a3b7bd0e9c54119f7c679edccca4,Relogios Presentes
f9888c7f6af544006f91ca92833d3507,Automotivo
c202b596f6f2dafcad69ea9d86fbaaff,Beleza Saude
636f5be2cd52da4047bb73b7b15329e3,Audio
c1ad8ac66c91ad301cefc322ba2adf31,Relogios Presentes
001c5d71ac6ad696d22315953758fa04,Cama Mesa Banho
dd5a5e7b2b76089d6415070e8d6d5456,Utilidades Domesticas
9f621d1fd090c5ca124462612ceabd96,Utilidades Domesticas
b72569983090c8bcd75fe577f5be5934,Eletrodomesticos
f32ac4ba1acc078eadefc29c8d76a9e2,Automotivo
30a6a74ad9391b95bfc088f875ce8cfc,Esporte Lazer
9fe7f92d158e1d98ee0b32849b893677,Bebes
ab3c88a070e61288a0f37d8ea38e7cbe,Moveis Decoracao
2f4fe9fe975fa20adbb6d6f38c5fab3b,Ferramentas Jardim
19a6ffd4e245a92747a693805163a60f,Consoles Games
cfcb14e1f3b7ac5213b4e2ae7697598b,Livros Tecnicos
50b0e47f8219992ae98677122c483fde,Malas Acessorios
b02a3f9824b29932f36a74d811f1b14c,Nao Informado
332b3e10a1e54aa72c52f41221eb53ab,Cool Stuff
19ae99a380c31edb46ed9e7dc1e9931c,Utilidades Domesticas
3e3c08f8d0d3bbe5094186e4562b6651,Telefonia
d66eeeb49d2801f33401c8c6828aee40,Automotivo
5b276c5a1bbe9381dd336487c3b0dea1,Instrumentos Musicais
ce4819dda4ac7cf24daf8f88eb5b70af,Malas Acessorios
8c59dc491e73996f708d433188285ed1,Cama Mesa Banho
f1bad58626618e14b6b25b096acee146,Beleza Saude
119cfca51257edda1acecb4b8576ec48,Cool Stuff
710e89a75e7f980a83c21d9f884ae13a,Relogios Presentes
503a975b7fd96719d7cdb8b88e7f5d0e,Cama Mesa Banho
42a2bd596fda1baef5719cb74f73030c,Cama Mesa Banho
483bc1cbabb3fd0c16d82d2f162852c4,Fashion Calcados
770c09cc394c3244d902afda4ea364bc,Moveis Decoracao
69268ea255c0a531db56f066777fdcf1,Livros Tecnicos
6e24ce18a756dce11359936057941ad6,Esporte Lazer
f38ded084a0a2da8b32fda4789f494a3,Bebidas
d64615580eb89e5d9a6ae0e37135a5fe,Nao Informado
aa8bc5595ba5d066c744e14995402cdd,Perfumaria
c414790bdf0857692c821035bc3f6a0e,Eletronicos
820f00b477e89a3bccfeb1e994a4a663,Eletroportateis
0366dd798c6de7ec8d16c23de6a82cfd,Pet Shop
95d4404184aa5ce72e590362cc471d62,Cama Mesa Banho
29b65c78c1d8d70da25c6a553e1bfdb1,Perfumaria
b39da6a215a2f5ef47103501b37e19d2,Brinquedos
4d78056b9f9774c590e778a5fbdb7150,Malas Acessorios
43f911ac50adc19a96cd523ade4e7cca,Beleza Saude
1aa2ed670a95e9f475723707a7c3f386,Cama Mesa Banho
5cca824e6a0eebe738c8a6381d0d9349,Informatica Acessorios
914cb9a32dcc2be329cd84c5012edc5d,Moveis Quarto
3625fbaf8284047185fb0351f2f84ae3,Esporte Lazer
4724ffa427f315c485e39b02e21859b2,Beleza Saude
a2db3ea3100e9950a30b8f0af164ed6f,Informatica Acessorios
0ecb699933e1e9cc336bf7569ad72e84,Moveis Decoracao
f2a286e75c6c6022c0e7242e12a39079,Relogios Presentes
2fc738cd8396c43c0235072751a180cf,Brinquedos
5ccc345baeee162f46c5b18f7c5ccde1,Esporte Lazer
f4b4b654b5d11b8e56d603ffc530ddd9,Telefonia
36f8f85fb4edf9d4e94bf65e8d3298d4,Cama Mesa Banho
18e2f2853af64a5c039fb829e8609da1,Relogios Presentes
ec1a2701e8f1d9d8703e876f5c0342d4,Cama Mesa Banho
71f4e8616f830f33d1059bad50cacf99,Esporte Lazer
5e702ce174d6c9fe3eaea9a5bde40a14,Utilidades Domesticas
17c52ae67ff6a495f5c73e4fe7beb56a,Fashion Bolsas E Acessorios
9f9a7e97e09d403a01120dc5f4ebf36b,Construcao Ferramentas Jardim
34cca2ce290bf56db69e0f6d2104fc37,Beleza Saude
22f9bcc7235913f6ae3011796a4f4bbe,Esporte Lazer
f8cd8a989b03ce1808d9d8d76668ea51,Moveis Decoracao
a038fb43df28bc37115e29e63d9809b7,Cama Mesa Banho
b357dcb28df5d58381e1c9d6541f8064,Cool Stuff
27274145782d0048827cb28b7786323b,Portateis Casa Forno E Cafe
e493c5e2a707b9eb0f6d01041c86856e,Utilidades Domesticas
a0b14f5ef88242a8cec43b93f9d0fd6f,Instrumentos Musicais
87689c3ea34514e449355126a5fc299e,Sinalizacao E Seguranca
fa381a4a9af65ea5fc8f3829214045f9,Esporte Lazer
822448321a1c019d77daab0994ffee35,Livros Tecnicos
4f0e806431f76599423676fd485109ae,Malas Acessorios
46c01e269265ddd1b66ccc8b4588a411,Utilidades Domesticas
c1b908d9b4d79147d9ce5f0289745353,Beleza Saude
e9e7c466f491674b6f283e2d2c8da88a,Esporte Lazer
2d4d78eecba060a7127c5f6a21cdb0c7,Brinquedos
b114bf337c0626166abe574eee9e3f32,Moveis Escritorio
765b1b0a0b478b2e57a71fcd873ab4a2,Utilidades Domesticas
7d6ff8668892b298e80202cbb7099272,Telefonia
79cdc73931bb8e30077784ebbd2a16fc,Papelaria
d048c384871633c66df10bc4d05e2345,Automotivo
49c668b9d350a5836df4594378b09f0f,Sinalizacao E Seguranca
3743820de2227103b72b029a352fb98b,Informatica Acessorios
84a517a0e06ef2a45abff3cab3f0ad0e,Informatica Acessorios
fb9b26e56f7f624662ef9df82889f63d,Fashion Bolsas E Acessorios
67677f0c9d58c64d17cdbad0abe40285,Informatica Acessorios
3c4fa3a3881df35a8f19bec369491d50,Beleza Saude
32c871f1791d0176b14c3081c3cf3e74,Moveis Decoracao
144266e1585320d057797a369596bb8b,Cool Stuff
ee5329ffbe604bebcf84b2fd7792024e,Beleza Saude
eeee41946ce5551470e97aef50ccf4c4,Bebes
ad53b74739180a632354ce9cb16bbdde,Automotivo
bb5c167b9d0732488b3b5a0b173cc41d,Utilidades Domesticas
79e42c4fa2bde6e0c828d23c4fb7df35,Instrumentos Musicais
bfb85a2851757334da980ac9893a6261,Nao Informado
38bd9bace6634c6a98f17942fb637acf,Fashion Bolsas E Acessorios
8a9405a507847ccf7d53141b2b16909d,Instrumentos Musicais
2a1dc7b4d777085804b1a6389639870c,Eletrodomesticos
34d0ca9f9eb36d00ed5f2039c161ba8e,Moveis Decoracao
9b056287fe05c2dfb1394ff376621eca,Beleza Saude
0347f9daa0a33f82b4c9c0821450cc8a,Malas Acessorios
60d1e2123927bc621354b0ab11cc8fd5,Nao Informado
89bbac967e47033f5d8c15527de1ef9f,Casa Conforto
6ce07ff93c0dbafa9df5c10038e41287,Cama Mesa Banho
4cbe2c068a0dedc1d12e126a2e7a15e3,Esporte Lazer
b3dc35a7b0042136507e1c174bd7cd2d,Automotivo
d8d11b0dfd20afdb942dabc4ddb5fe24,Telefonia
16ba44d9231d19fc57e0a4188d0ce1cf,Moveis Decoracao
266bd39cb9a2ea456f82d4175e6306c4,Esporte Lazer
48b61c49e5be4efe8b3247569ed59332,Relogios Presentes
3aa3fb2fdb16c7383879e48a574fc8ab,Moveis Decoracao
254e83d8714765408ae71c07e6a972e0,Telefonia
01b8234bc0c131e61acb47932d0bc25f,Esporte Lazer
de4fdf07188007d3f9847a7ebe30039c,Beleza Saude
7fa573c197477e03953feaa1d44bf28b,Bebes
6eefea74d72822573892405c674918e6,Cool Stuff
a357f84a03304a2b4e051596920249eb,Beleza Saude
73c5d3186138770b5ae53055adf10ad9,Nao Informado
b61c2827d3a8043826c9132d88188744,Esporte Lazer
40b09f33e646d488df2ca6fec4082d50,Papelaria
6c5572c3342540c8847e2c17ea817038,Beleza Saude
cc137d09f2cf12a1a498c9775c966a09,Consoles Games
fc9ccf6863eb3c05fbaa46d4382540e7,Automotivo
1f7164d40ac0579d08c5b77af30f8dd0,Cama Mesa Banho
50b82b74dfaf7b1e257d85b3e58bb977,Beleza Saude
ae9618492353b838afaf28bc414be248,Utilidades Domesticas
633cb41f42ef3dcfc01174d27637d0ad,Telefonia
6f7326be4926840cfcd094d2629f1049,Utilidades Domesticas
827f677ed9cd1e18a5f4e8ecd4eb7489,Telefonia
a6f2ba5bb6d6d36ac92ed1faf4d123f2,Beleza Saude
0a96387463e89f518bec31ed12378aea,Moveis Decoracao
16fdfb4f828bedbe3ad9a00162bd5339,Telefonia
09dbbe2c4f26cad4d560aea043f9632c,Bebes
6f46359e56f51d5deded13adcd1c255c,Beleza Saude
9e6b8ecc9fe47cf9c40c3709b67089e0,Moveis Decoracao
d46fdf0e0cf02b09e384924d6ba77e57,Livros Interesse Geral
bd41529f5f1face3f1d0d72ae81188a6,Pet Shop
b8411dee248601bc460bac8e1fb8a102,Cama Mesa Banho
f52b6b9e0bc35ec9d682eea89b27ef38,Utilidades Domesticas
cff277cb1dc167f45eb05eccefbe4b04,Informatica Acessorios
89c759803e084e177bd98baad6fe67fb,Telefonia
aaa86a9a394d5df9490a43aa78b4a59d,Automotivo
79938780eb7ffb7289f59a9a283bc06b,Beleza Saude
9376771cb92c045ec36c97fb810f1f90,Utilidades Domesticas
875db2194361bf1a20064ccd2c697532,Alimentos
994f625d5c932719310d0a2f43acc714,Relogios Presentes
c344623528c017d4fa7c51cb56d17a98,Perfumaria
c86dde6d75b1c5f5c6ac95000a63b7a7,Cama Mesa Banho
37fe4cdce8bd0f643d3f943a6a3b8e89,Cama Mesa Banho
a870c32995bde3e0c9b4da66da762f99,Bebes
4f28b40a0f7af9ad723f8787a46a4643,Bebes
2d1d20d3c91d3940c6079a3bad529402,Perfumaria
f15982438cbe439923dbc01e8ee1b6e8,Ferramentas Jardim
b94d8ea73a0921d4019e67239784e7f6,Moveis Decoracao
627dc84ce949186519dbddc2f58fbdfc,Fashion Bolsas E Acessorios
f1262e6654054656c38563755bce3976,Perfumaria
6feee83828f0c900f61f578bbab17911,Esporte Lazer
9bc56dc1c13a3dd110faa962cabf1531,Casa Conforto
a42d0a44db77a6ed7945bb5c78da1398,Beleza Saude
72c271a278c54c171d6d007eeac8cf24,Papelaria
a3bb3642ad1170e55d345dbf5953f38d,Informatica Acessorios
254689a977285f8dd17c32b30870e933,Bebes
c9af29e8a0c52866bb2c9f5f6344d9b2,Moveis Decoracao
a694f2632fae82ef419fd71587103dc9,Esporte Lazer
75aabc8e1a57380a968e40965ccd0139,Papelaria
09c3a2ea33f044aebffecd6681e00133,Moveis Decoracao
23e7b9a386cb15c0b5063bf0d45982a5,Informatica Acessorios
6f790ed0f75949b7fa234ec087aed912,Bebes
0f24b7516c5b67c9c686848db9759d88,Brinquedos
8701ef265f73fd18064df16faa4104ae,Alimentos
85df978207ed4024ea16570dbb64fd6e,Cool Stuff
f90c81e1fa9b03873a387e7919e99b59,Beleza Saude
c6fdec160d0f8f488d9041316c85051d,Moveis Sala
fca62108387e25005784da2f551466a1,Moveis Decoracao
22ca1399dde9714934f8ec09b6aca2fe,Beleza Saude
c438c9c697a57d265dbb6edd8b174b2b,Brinquedos
11c3ff6555092bf425ea842a023a7809,Cool Stuff
2de5c479fb0c490a0f2a2f3ab36e71b6,Ferramentas Jardim
fde7de6bf5508a0001da45dbe6c80b22,Utilidades Domesticas
f25bb6afe10215e774d598f4f79d74e8,Brinquedos
3b8b957801a5b4bca1a4f5d1f5d32aef,Telefonia
ad183bca8419cc4a34c0ed87d44b07c7,Informatica Acessorios
679804d4938f8bf53025298b725f2eb6,Market Place
18870238fd023ef96e834a59dbd4405f,Perfumaria
7b1acf905953e320243e6d2e166d852d,Eletronicos
f1f90547cd55861d02c56010c10fa8a5,Moveis Decoracao
eaeb396efeff789c9e55a5126a2c6885,Cama Mesa Banho
7569eb05a9b91e5137cd9cf7494043e5,Beleza Saude
30cf0776f894ba06d8c30bc552330a90,Telefonia
8d7ab3701456fdbfe2526636ce15327a,Malas Acessorios
b1ae85955829e28646e38ed2ff6ae776,Cama Mesa Banho
9e658d39c905e71cc35ec057b88b185b,Esporte Lazer
a7a9c0eede9320acf479daf444835d90,Eletronicos
869e769127ff8442f28e7e782ae62d8f,Fashion Bolsas E Acessorios
7b813bcc93ea73f063db20ce6c3911c4,Beleza Saude
33cd5581eb3d0497d9af68a34603ec7e,Relogios Presentes
a2ff5a97bf95719e38ea2e3b4105bce8,Eletroportateis
27c0cea4dc76549f5bd124d9cad0ae3b,Bebes
5919b992cefc81ed9074411c99401add,Instrumentos Musicais
729a75e5cb63f785e67ebd8c44a5c0ee,Relogios Presentes
ae04d3b0fa8cd38fa974ec0c4c03c5ce,Eletronicos
30699bee01692428398004b3308133e4,Sinalizacao E Seguranca
e3a3f867448d4e54c737944db7122dbd,Cool Stuff
03ac940e93916395ea0483161cc84d5c,Ferramentas Jardim
1613b819ab5dae53aead2dbb4ebdb378,Automotivo
e868c0f77a736432fd2f4f905858ef26,Informatica Acessorios
333f69c22d63fc171fccf98d48ee742b,Informatica Acessorios
4407440c06d8c11ce1b2e61c4382a8f3,Perfumaria
4c88eca6c1faef5911374843849bd577,Relogios Presentes
0654d3c1e3efc7e7cd9dbde9cb743df2,Ferramentas Jardim
63c91bb26c656cd5fe0d2ca82b632c84,Esporte Lazer
4182ad8f6fd91b6064f2d1097d8a4291,Beleza Saude
7aa53bb43cb5b12d70be2a69d1e3c364,Malas Acessorios
e068d6beb383500788df589d811cbda0,Cama Mesa Banho
55cfb8318af6fe90dfacf0892abb2cee,Moveis Decoracao
af9418dfcdd7f19b51906a2f32cd6bc0,Cama Mesa Banho
3b2d562ba6c9d15492a868f38b896e84,Telefonia Fixa
cda3337475782af1a6a9e5580ca94b7e,Papelaria
0ba8d6ed826271d06a9ebd6e3c3e8b3e,Beleza Saude
e06ff9a961edac4a89f5451882861adf,Utilidades Domesticas
562f4fcb4d0fb2cd4b547e42e5bfd2e6,Telefonia
f0059d6f29674e2ee22b3d3b4dc560f9,Moveis Decoracao
2ace3826b9a1b13030adc77ae9ae7902,Telefonia Fixa
9e3a963e739c0a28056ba2ab33dc3ec2,Beleza Saude
16042ffa9e13c9207641ee169b044346,Eletroportateis
1550a0fe151b511cb7cb327c55c865d3,Bebes
afc0353fe79b04ccc1c58929acbbe62a,Construcao Ferramentas Construcao
f3412532ea4da687eaa6943639812bc3,Fraldas Higiene
ef69da85d3bc28e624e5bc8fd34456c7,Ferramentas Jardim
a0aa27e9f5d02670c0bb803f98863d43,Informatica Acessorios
f3466e14c29ba0ba18ff6362c94ecdfa,Relogios Presentes
9df7a56fa4352899fa6976c54a35ae3a,Relogios Presentes
fac45b7ba2d8cbbf4d7ab67256745106,Esporte Lazer
9bd6de7d37cef435aacc25680a69db61,Eletrodomesticos
a2d0e33d71561d8116565565a6f68578,Nao Informado
7f27a510cfe7b7c16bdba4e185dd7940,Moveis Decoracao
ab29bedd6685cf84ec913965978c9d3a,Automotivo
1c5e5b3851dcb42f81def7b900898c83,Beleza Saude
33fac76e7f17367dedaef7954bbb33b4,Beleza Saude
e09d5f4f915241efd18cd37fa543d7fa,Esporte Lazer
7e0f1b886ed1dd65930f3b9a30d563d2,Beleza Saude
0aa63972ae4967bb6874df796163549d,Pet Shop
52064f1a0937c3c72679b986b8ad7661,Cama Mesa Banho
a0cf997ca06fc964e6c1f03d9a5e7752,Moveis Decoracao
186052b3f166a0f7227e78b2d27652d3,Casa Conforto
2c004d873fda9131eb12f6b71538087a,Cama Mesa Banho
531e80cf1d0a71c020c1814e474a2045,Cama Mesa Banho
e6746d9281278108ca3319c4f0e6d05e,Perfumaria
5eaec7fd1d19f063638a519d473cb200,Cool Stuff
4f45fa1109c51a1b799a8fe7a3f9a854,Fashion Bolsas E Acessorios
bc43d9cc64d7ff9093e8dd66b4d87665,Esporte Lazer
b833b995caddd97b8786370988e32ee4,Utilidades Domesticas
e5458c88e2edc3d9d1109ae906fdbc62,Automotivo
51e3084a334ce75dc646c9c6eea90e37,Esporte Lazer
eccec1984cb1d214cc91f3168b113958,Relogios Presentes
e3f398034e0ebbe5e0d3fb91036258e9,Informatica Acessorios
bf818ef79f0bf94fcefe6d0f1c707cda,Cama Mesa Banho
01cdc6fbdb39fc792bb4c40164ce2331,Automotivo
7c6ae4d12d2754ca0826ad17792c554e,Esporte Lazer
ea5dab9d789df7f5cef0e41002bdf47b,Telefonia
f66b9de04ca29b4039377a323e949dc0,Moveis Cozinha Area De Servico Jantar E Jardim
afa29d87f14911e7ddf199438b208e37,Moveis Escritorio
f20a0bbd61ffeff9d684961e2d9a5be0,Moveis Decoracao
a0ef8572cd061badd81ffc48dc04d1fa,Moveis Decoracao
ed3ad08bb1996a67332591b7b1a6cff1,Informatica Acessorios
e35f45a92b1a28c527d6e9edfec12af9,Informatica Acessorios
65223c26538a2226610efc437e488b77,Cama Mesa Banho
c0a3d13743c894a0bd017a85acb658f3,Cama Mesa Banho
20daef67faad9f39084ec8812b1dc6b4,Beleza Saude
e726b00d6143d630f1635740d8a265c2,Fashion Roupa Feminina
0ae10ca52e6cb8745e17c11e7c43907c,Nao Informado
de7e97827841985dae27ef4c4769da95,Automotivo
7210a4f2afef1f72df88723e733ef68b,Beleza Saude
1cc6c532b1ed8a5250688f8136e01cf7,Automotivo
b85fbb3b8e4ab010a2d49430298f65bc,Moveis Decoracao
1c38f26a1dba8b5325c3b434679bfea2,Ferramentas Jardim
5c12fb778168a77e3ffc8d7dd7a689fd,Perfumaria
085481a1b9ec9eaa346ae0a39bd3c340,Moveis Decoracao
786beca54c998fdceea61e0a80250abf,Utilidades Domesticas
5f16ef3125578cddb22c481431d8d0b4,Cama Mesa Banho
8bff0b13faf092077c3bba691c07ff16,Beleza Saude
9bc7d25a36d620cf449cfdebe3de132f,Beleza Saude
14449f70527389068db24e234b28a37d,Beleza Saude
66a5f1151e5e84215b3c3ee6592f2b15,Fashion Bolsas E Acessorios
64e296f9cbda172ddde4c59be4bb1120,Relogios Presentes
9bd5c7549aa6419f890cd8301f8faf53,Brinquedos
ee72ae8f6d0b11d7f04230fc894d7e39,Construcao Ferramentas Jardim
badbf5d003888b6338ea8774b4ac9717,Construcao Ferramentas Construcao
59f42de833f91d27e377bf831fa9c1e0,Cool Stuff
1f5542855786adc0116f56cfd6f9f830,Nao Informado
c8e85f0e77fc6b81698e9ea2269988fd,Instrumentos Musicais
34e83bed8d615779f4ed501e7033fc60,Cool Stuff
2610a3a6c0250a7f4411801a8cf376c7,Beleza Saude
39678bc6ddb608fa59c306b78f51efe8,Eletronicos
ac6c24af9f913c9375a3ea77883bda6e,Automotivo
ba7298ca5084d1819f739b41083054d2,Informatica Acessorios
81a266bbf4c7aa3113db84e81ca899b8,Moveis Decoracao
85ae33cb0cb21c6fe6b021faf074a682,Telefonia
b77f596e85780e540958a58d35836e96,Automotivo
251c15f2037e7977ac4b9df235e9b591,Bebes
d33f55fbec1f19c63fc6854c2fd65925,Cama Mesa Banho
7d603b9650fad957621945c193cc2df3,Utilidades Domesticas
df969ce58d2f301f941a09bc75558cd4,Bebes
20fbf8f8316bd76f105599ecc7e485f7,Pet Shop
0fa81e7123fd0ebe03adbbe99d912827,Cama Mesa Banho
e135dad580bf1f80d9e2828e5e85e7a6,Beleza Saude
f6c0bce2838cf1bdab4958c4cb8b946e,Relogios Presentes
5ea135a7b8448e88c3fa7696860b3c3d,Malas Acessorios
2b1736cd698222fad698e3c1be9dd4a3,Automotivo
4b26e5a29c80bb0a05e5094928a97537,Utilidades Domesticas
18b0e642cbae7251e60a64aa07dd9eb9,Informatica Acessorios
a2f28e3d47bd6d7d334089ebebdd55e2,Pet Shop
2ac41de9b0580f84618e017249626a72,Moveis Decoracao
d763e6048c898edf2640a38fcd29588f,Informatica Acessorios
66ffe28d0fd53808d0535eee4b90a157,Ferramentas Jardim
c114a4721cfa58d98265d2074e53de44,Climatizacao
710b7c26b7a742f497bba45fab91a25f,Utilidades Domesticas
062d69b626c072fa369799d0018c95d7,Relogios Presentes
fed5c40c27e1c88560a9e92d82ee0825,Eletronicos
574498be1ecac5af243037bfcc6f8b22,Cama Mesa Banho
2d89e78798ca1f317b4d3a96c74248ba,Beleza Saude
68c01f1f3e73b30776f7d737f6a012ac,Beleza Saude
bc4cd4da98dd128c39bf0b8c2674032f,Pcs
400a9b04cf215f1074b01b1d6c6104a4,Beleza Saude
3822a27bc32b4e20694f1819c6d6e7ec,Cama Mesa Banho
cbe73e033835920bea2c769177237510,Utilidades Domesticas
58fd8873cf12a178215b4339d2b34ec5,Cama Mesa Banho
d68016a0051f17a09f4491ab62e2bd28,Beleza Saude
6f4ed02e363461e27168f72bc33ffb80,Cama Mesa Banho
efcef300fe9b2c558a8ea258127f6e6f,Pet Shop
038c0dd7c1e48a1588f8919a0c305727,Eletrodomesticos
53ecc2857666872f67f44e60b13d2ed2,Ferramentas Jardim
1873d47fb47e167da1520bd9ffbb8f79,Beleza Saude
4ffe5c9bcc2524a17ce23973b55d8b24,Automotivo
867c96d2bb67aba6500a4c509cf76072,Moveis Decoracao
aeb2e29472cc0ee1cd8711e8b7c0bf47,Esporte Lazer
0388b93e2992639ef7de7b35b2ba91b2,Fashion Bolsas E Acessorios
4f8b31aef15b3f6b4c3cd34e74976494,Brinquedos
4298b7e67dc399c200662b569563a2b2,Informatica Acessorios
1b7b45fba5ad23e8117914f8b36e6772,Esporte Lazer
f06301dd6d54c3e4300920991f2af380,Cama Mesa Banho
ef92defde845ab8450f9d70c526ef70f,Utilidades Domesticas
0e54696a1223698bef52eeff59a10098,Beleza Saude
fc9f1b7e877d87c6e78cc32686a73a27,Cama Mesa Banho
391ae69031bcca826279a84f5c4034e8,Utilidades Domesticas
032e8352e7d34cc2558d4ae22132866c,Moveis Decoracao
c8ab4e1fd53092c488c0a1777d522b41,Brinquedos
774dd887b3739f005c7097b568000536,Cama Mesa Banho
bfa56a308202301eca94dc7f8b5c3dca,Beleza Saude
1701185747f4a378004088c1e14d0555,Automotivo
8bb27b1d96be90b36b8d0c7f30931d52,Utilidades Domesticas
733ff3db55dc1476774dc5a3f0621fe3,Papelaria
16e148a208d0f11df31eaf2f731ee460,Malas Acessorios
488edbf15626ebb4b69d6c4600602ba3,Alimentos Bebidas
f92ece990baf778926b7349c309b55f7,Pet Shop
d1c11e104455ab36d3e5b7458a9189d2,Pet Shop
501ae028cdc334d0292eb35591ccb5d6,Utilidades Domesticas
d88df6347b8ee090e7a79d4493e1abe2,Industria Comercio E Negocios
e0fb7b66c3ac0b1e5b49a218a065e816,Perfumaria
8dc41bbd4f596aff149d8aa3e29521e7,Cama Mesa Banho
a62f968b257e3759b2ec9bf2c71358b0,Cool Stuff
c5736c891e81c20ebc49de62980c1136,Cool Stuff
0d95dd6703959afe6f64c7ebd49bd9e9,Papelaria
ad4f8de0139c69d7b3efb5ee2efb77f7,Eletroportateis
5ed8f8ea5365a7ac8c451e7c8e836231,Relogios Presentes
05cf9ac595f28386ee763c98cbc2bad0,Nao Informado
8dcffcf214d4c6e34c8cc2895e0d2427,Papelaria
d1ea79912538f8c08574d206777837bf,Livros Interesse Geral
5bbebc281f50fcd65e31a103730bb64e,Eletrodomesticos
51d1db0b0ed8fee9994a5bae549a6160,Agro Industria E Comercio
6868e3f08c6acd37b48c785aedddfdb7,Nao Informado
7935326a359d2560cdb8a81b1e2e46c8,Perfumaria
6d1befe53a3d28e0d0d8b3bfcce11195,Automotivo
86047e935e01608082bdae92e41a11db,Nao Informado
8f8cb7e4a7f16d339f87f8aa2711a003,Brinquedos
08a59a7c557b1b8d49e5029a337d83fd,Nao Informado
e11f4a093cbabf75a2eb06a5748bf359,Esporte Lazer
5f76bb88bf4410580362879247ef7248,Utilidades Domesticas
cbece6847b36d3dc8a96c42da245ca80,Construcao Ferramentas Iluminacao
413c11f2f70bb6e0d20172905d3995fb,Esporte Lazer
4925baf29078761c66f5f32ac8568abe,Papelaria
025249b91a565601dc1b8f47ee7a230e,Relogios Presentes
fd1eb7fd67e76cf3283618735a57cbcd,Perfumaria
77ae02eaaa26f680c28c257388c2e1f9,Automotivo
fc8e852906ed3985a6e1ea67eb1dfdf9,Moveis Decoracao
fbecfbe44e34c5291e5499870cd5db2e,Market Place
cf5f0f6ba7c1477ba6aca74da24faba5,Bebes
101f391b9c83dc14c8f6147dcb70bfd3,Moveis Decoracao
f0f34793b31e7353a0d77fed40bdb196,Moveis Decoracao
69c3a9ec3f1094ad11505df27ddad569,Beleza Saude
b84a91f1e58b1f44daf3a9b74a83f1d8,Relogios Presentes
8c232245c53bdacb8760186225de609c,Utilidades Domesticas
84dacba9d49f304ee015bc094083df20,Utilidades Domesticas
27051f70cfcbd63fec388f34e1f0d2a2,Climatizacao
576412dcec722c0f1f28ac7ee9acef54,Informatica Acessorios
146f38b5c222913dbe6606e5a25cd318,Esporte Lazer
bc527b3cbbc09017b7153bda2be5fad5,Moveis Decoracao
a6c23736e4df6d6659ccc0c2e26954bb,Perfumaria
ce582a7aa032280b20a5f169195202e7,Bebes
